x,y,angle,class_id, octave,response,size
322,15,-1.000000000000000,-1,0,40,7
325,15,-1.000000000000000,-1,0,51,7
329,16,-1.000000000000000,-1,0,67,7
324,17,-1.000000000000000,-1,0,31,7
316,20,-1.000000000000000,-1,0,29,7
319,20,-1.000000000000000,-1,0,57,7
329,20,-1.000000000000000,-1,0,57,7
321,21,-1.000000000000000,-1,0,54,7
333,21,-1.000000000000000,-1,0,82,7
314,23,-1.000000000000000,-1,0,47,7
323,23,-1.000000000000000,-1,0,92,7
326,23,-1.000000000000000,-1,0,61,7
317,25,-1.000000000000000,-1,0,65,7
328,27,-1.000000000000000,-1,0,43,7
324,28,-1.000000000000000,-1,0,49,7
313,29,-1.000000000000000,-1,0,67,7
316,29,-1.000000000000000,-1,0,54,7
329,29,-1.000000000000000,-1,0,47,7
333,29,-1.000000000000000,-1,0,55,7
321,30,-1.000000000000000,-1,0,23,7
323,30,-1.000000000000000,-1,0,37,7
329,32,-1.000000000000000,-1,0,46,7
320,33,-1.000000000000000,-1,0,61,7
4,45,-1.000000000000000,-1,0,37,7
10,47,-1.000000000000000,-1,0,35,7
3,49,-1.000000000000000,-1,0,53,7
25,49,-1.000000000000000,-1,0,63,7
33,49,-1.000000000000000,-1,0,20,7
10,50,-1.000000000000000,-1,0,27,7
15,50,-1.000000000000000,-1,0,35,7
18,50,-1.000000000000000,-1,0,36,7
3,51,-1.000000000000000,-1,0,43,7
21,55,-1.000000000000000,-1,0,23,7
25,55,-1.000000000000000,-1,0,33,7
12,63,-1.000000000000000,-1,0,25,7
15,64,-1.000000000000000,-1,0,26,7
19,64,-1.000000000000000,-1,0,37,7
22,64,-1.000000000000000,-1,0,20,7
25,64,-1.000000000000000,-1,0,20,7
45,34,-1.000000000000000,-1,0,95,7
42,47,-1.000000000000000,-1,0,23,7
39,50,-1.000000000000000,-1,0,111,7
44,50,-1.000000000000000,-1,0,43,7
36,52,-1.000000000000000,-1,0,22,7
59,54,-1.000000000000000,-1,0,38,7
57,56,-1.000000000000000,-1,0,35,7
50,58,-1.000000000000000,-1,0,30,7
43,59,-1.000000000000000,-1,0,42,7
54,59,-1.000000000000000,-1,0,25,7
40,64,-1.000000000000000,-1,0,24,7
66,35,-1.000000000000000,-1,0,26,7
95,35,-1.000000000000000,-1,0,32,7
75,36,-1.000000000000000,-1,0,73,7
87,36,-1.000000000000000,-1,0,34,7
73,38,-1.000000000000000,-1,0,22,7
78,38,-1.000000000000000,-1,0,24,7
75,51,-1.000000000000000,-1,0,22,7
73,53,-1.000000000000000,-1,0,42,7
78,54,-1.000000000000000,-1,0,71,7
70,58,-1.000000000000000,-1,0,24,7
89,59,-1.000000000000000,-1,0,38,7
