x,y,angle,class_id, octave,response,size
28,5,-1.000000000000000,-1,0,8,7
92,15,-1.000000000000000,-1,0,8,7
92,19,-1.000000000000000,-1,0,9,7
92,25,-1.000000000000000,-1,0,15,7
92,27,-1.000000000000000,-1,0,10,7
76,31,-1.000000000000000,-1,0,7,7
79,32,-1.000000000000000,-1,0,17,7
76,33,-1.000000000000000,-1,0,8,7
86,33,-1.000000000000000,-1,0,13,7
79,34,-1.000000000000000,-1,0,18,7
93,34,-1.000000000000000,-1,0,7,7
108,3,-1.000000000000000,-1,0,53,7
121,3,-1.000000000000000,-1,0,29,7
107,6,-1.000000000000000,-1,0,44,7
122,10,-1.000000000000000,-1,0,109,7
122,12,-1.000000000000000,-1,0,108,7
123,21,-1.000000000000000,-1,0,197,7
122,24,-1.000000000000000,-1,0,52,7
122,26,-1.000000000000000,-1,0,70,7
104,33,-1.000000000000000,-1,0,29,7
108,34,-1.000000000000000,-1,0,50,7
131,5,-1.000000000000000,-1,0,31,7
139,5,-1.000000000000000,-1,0,71,7
133,6,-1.000000000000000,-1,0,41,7
145,7,-1.000000000000000,-1,0,78,7
138,9,-1.000000000000000,-1,0,25,7
141,10,-1.000000000000000,-1,0,46,7
144,12,-1.000000000000000,-1,0,24,7
140,14,-1.000000000000000,-1,0,78,7
130,15,-1.000000000000000,-1,0,53,7
148,15,-1.000000000000000,-1,0,66,7
135,17,-1.000000000000000,-1,0,74,7
142,17,-1.000000000000000,-1,0,21,7
128,19,-1.000000000000000,-1,0,119,7
139,19,-1.000000000000000,-1,0,94,7
145,19,-1.000000000000000,-1,0,102,7
156,19,-1.000000000000000,-1,0,30,7
149,21,-1.000000000000000,-1,0,70,7
146,23,-1.000000000000000,-1,0,22,7
149,26,-1.000000000000000,-1,0,24,7
155,26,-1.000000000000000,-1,0,21,7
155,33,-1.000000000000000,-1,0,33,7
175,3,-1.000000000000000,-1,0,50,7
182,3,-1.000000000000000,-1,0,145,7
184,4,-1.000000000000000,-1,0,88,7
173,5,-1.000000000000000,-1,0,34,7
178,5,-1.000000000000000,-1,0,33,7
187,5,-1.000000000000000,-1,0,117,7
174,9,-1.000000000000000,-1,0,30,7
186,9,-1.000000000000000,-1,0,148,7
176,11,-1.000000000000000,-1,0,35,7
185,11,-1.000000000000000,-1,0,27,7
183,15,-1.000000000000000,-1,0,38,7
176,17,-1.000000000000000,-1,0,23,7
187,19,-1.000000000000000,-1,0,57,7
172,20,-1.000000000000000,-1,0,21,7
183,21,-1.000000000000000,-1,0,78,7
188,21,-1.000000000000000,-1,0,30,7
179,22,-1.000000000000000,-1,0,24,7
188,23,-1.000000000000000,-1,0,31,7
183,25,-1.000000000000000,-1,0,25,7
177,26,-1.000000000000000,-1,0,47,7
179,26,-1.000000000000000,-1,0,31,7
170,27,-1.000000000000000,-1,0,37,7
184,27,-1.000000000000000,-1,0,68,7
186,27,-1.000000000000000,-1,0,57,7
160,28,-1.000000000000000,-1,0,88,7
177,28,-1.000000000000000,-1,0,55,7
180,28,-1.000000000000000,-1,0,32,7
173,29,-1.000000000000000,-1,0,29,7
161,30,-1.000000000000000,-1,0,90,7
164,31,-1.000000000000000,-1,0,20,7
172,31,-1.000000000000000,-1,0,38,7
183,31,-1.000000000000000,-1,0,23,7
186,31,-1.000000000000000,-1,0,22,7
188,31,-1.000000000000000,-1,0,23,7
178,32,-1.000000000000000,-1,0,36,7
177,34,-1.000000000000000,-1,0,32,7
184,34,-1.000000000000000,-1,0,45,7
205,5,-1.000000000000000,-1,0,22,7
195,7,-1.000000000000000,-1,0,30,7
212,7,-1.000000000000000,-1,0,24,7
190,8,-1.000000000000000,-1,0,99,7
206,9,-1.000000000000000,-1,0,22,7
208,9,-1.000000000000000,-1,0,24,7
213,10,-1.000000000000000,-1,0,117,7
215,10,-1.000000000000000,-1,0,50,7
189,13,-1.000000000000000,-1,0,24,7
196,13,-1.000000000000000,-1,0,108,7
191,16,-1.000000000000000,-1,0,40,7
197,16,-1.000000000000000,-1,0,168,7
204,16,-1.000000000000000,-1,0,68,7
219,16,-1.000000000000000,-1,0,22,7
189,17,-1.000000000000000,-1,0,21,7
197,19,-1.000000000000000,-1,0,55,7
207,19,-1.000000000000000,-1,0,89,7
211,19,-1.000000000000000,-1,0,44,7
189,21,-1.000000000000000,-1,0,26,7
200,21,-1.000000000000000,-1,0,128,7
209,21,-1.000000000000000,-1,0,39,7
214,21,-1.000000000000000,-1,0,33,7
195,23,-1.000000000000000,-1,0,59,7
215,23,-1.000000000000000,-1,0,32,7
206,25,-1.000000000000000,-1,0,172,7
217,25,-1.000000000000000,-1,0,44,7
219,25,-1.000000000000000,-1,0,40,7
197,26,-1.000000000000000,-1,0,103,7
202,26,-1.000000000000000,-1,0,43,7
192,27,-1.000000000000000,-1,0,44,7
219,27,-1.000000000000000,-1,0,31,7
189,32,-1.000000000000000,-1,0,21,7
195,33,-1.000000000000000,-1,0,70,7
198,33,-1.000000000000000,-1,0,77,7
204,33,-1.000000000000000,-1,0,124,7
191,34,-1.000000000000000,-1,0,30,7
209,34,-1.000000000000000,-1,0,76,7
215,34,-1.000000000000000,-1,0,22,7
219,34,-1.000000000000000,-1,0,39,7
246,5,-1.000000000000000,-1,0,24,7
249,5,-1.000000000000000,-1,0,31,7
243,6,-1.000000000000000,-1,0,61,7
233,7,-1.000000000000000,-1,0,31,7
248,7,-1.000000000000000,-1,0,32,7
229,8,-1.000000000000000,-1,0,50,7
229,10,-1.000000000000000,-1,0,61,7
233,12,-1.000000000000000,-1,0,41,7
236,12,-1.000000000000000,-1,0,91,7
248,12,-1.000000000000000,-1,0,147,7
237,14,-1.000000000000000,-1,0,124,7
237,17,-1.000000000000000,-1,0,39,7
241,19,-1.000000000000000,-1,0,36,7
247,20,-1.000000000000000,-1,0,40,7
229,21,-1.000000000000000,-1,0,58,7
249,21,-1.000000000000000,-1,0,22,7
245,22,-1.000000000000000,-1,0,50,7
225,23,-1.000000000000000,-1,0,116,7
230,23,-1.000000000000000,-1,0,31,7
248,23,-1.000000000000000,-1,0,103,7
234,26,-1.000000000000000,-1,0,42,7
237,26,-1.000000000000000,-1,0,25,7
250,26,-1.000000000000000,-1,0,94,7
221,27,-1.000000000000000,-1,0,198,7
224,28,-1.000000000000000,-1,0,40,7
245,28,-1.000000000000000,-1,0,23,7
250,28,-1.000000000000000,-1,0,109,7
230,31,-1.000000000000000,-1,0,23,7
250,32,-1.000000000000000,-1,0,83,7
242,33,-1.000000000000000,-1,0,138,7
221,34,-1.000000000000000,-1,0,118,7
232,34,-1.000000000000000,-1,0,126,7
237,34,-1.000000000000000,-1,0,35,7
240,34,-1.000000000000000,-1,0,27,7
247,34,-1.000000000000000,-1,0,22,7
270,4,-1.000000000000000,-1,0,42,7
253,5,-1.000000000000000,-1,0,72,7
274,5,-1.000000000000000,-1,0,96,7
281,5,-1.000000000000000,-1,0,37,7
269,6,-1.000000000000000,-1,0,58,7
253,8,-1.000000000000000,-1,0,77,7
258,8,-1.000000000000000,-1,0,55,7
262,8,-1.000000000000000,-1,0,51,7
265,8,-1.000000000000000,-1,0,56,7
251,10,-1.000000000000000,-1,0,88,7
263,10,-1.000000000000000,-1,0,23,7
271,10,-1.000000000000000,-1,0,59,7
257,11,-1.000000000000000,-1,0,84,7
277,11,-1.000000000000000,-1,0,54,7
261,12,-1.000000000000000,-1,0,70,7
268,12,-1.000000000000000,-1,0,65,7
254,13,-1.000000000000000,-1,0,33,7
273,13,-1.000000000000000,-1,0,58,7
275,13,-1.000000000000000,-1,0,59,7
251,15,-1.000000000000000,-1,0,22,7
258,16,-1.000000000000000,-1,0,21,7
276,16,-1.000000000000000,-1,0,21,7
255,18,-1.000000000000000,-1,0,29,7
257,18,-1.000000000000000,-1,0,28,7
261,18,-1.000000000000000,-1,0,21,7
251,21,-1.000000000000000,-1,0,27,7
257,21,-1.000000000000000,-1,0,24,7
273,22,-1.000000000000000,-1,0,24,7
281,22,-1.000000000000000,-1,0,55,7
259,24,-1.000000000000000,-1,0,144,7
267,24,-1.000000000000000,-1,0,39,7
272,25,-1.000000000000000,-1,0,91,7
281,25,-1.000000000000000,-1,0,20,7
251,26,-1.000000000000000,-1,0,103,7
259,26,-1.000000000000000,-1,0,79,7
263,27,-1.000000000000000,-1,0,131,7
251,28,-1.000000000000000,-1,0,58,7
254,28,-1.000000000000000,-1,0,63,7
256,28,-1.000000000000000,-1,0,58,7
271,28,-1.000000000000000,-1,0,92,7
267,29,-1.000000000000000,-1,0,66,7
269,31,-1.000000000000000,-1,0,110,7
281,31,-1.000000000000000,-1,0,29,7
251,32,-1.000000000000000,-1,0,99,7
275,32,-1.000000000000000,-1,0,96,7
255,34,-1.000000000000000,-1,0,82,7
272,34,-1.000000000000000,-1,0,143,7
276,34,-1.000000000000000,-1,0,62,7
278,34,-1.000000000000000,-1,0,44,7
280,34,-1.000000000000000,-1,0,52,7
282,5,-1.000000000000000,-1,0,36,7
299,5,-1.000000000000000,-1,0,37,7
300,10,-1.000000000000000,-1,0,55,7
310,10,-1.000000000000000,-1,0,24,7
297,12,-1.000000000000000,-1,0,26,7
293,16,-1.000000000000000,-1,0,41,7
285,19,-1.000000000000000,-1,0,82,7
282,22,-1.000000000000000,-1,0,55,7
286,22,-1.000000000000000,-1,0,22,7
287,24,-1.000000000000000,-1,0,22,7
282,25,-1.000000000000000,-1,0,36,7
284,26,-1.000000000000000,-1,0,32,7
297,26,-1.000000000000000,-1,0,41,7
305,26,-1.000000000000000,-1,0,47,7
301,28,-1.000000000000000,-1,0,24,7
309,28,-1.000000000000000,-1,0,68,7
289,29,-1.000000000000000,-1,0,69,7
285,30,-1.000000000000000,-1,0,84,7
291,30,-1.000000000000000,-1,0,50,7
282,31,-1.000000000000000,-1,0,40,7
285,34,-1.000000000000000,-1,0,52,7
288,34,-1.000000000000000,-1,0,56,7
292,34,-1.000000000000000,-1,0,117,7
297,34,-1.000000000000000,-1,0,38,7
311,34,-1.000000000000000,-1,0,38,7
339,4,-1.000000000000000,-1,0,58,7
325,5,-1.000000000000000,-1,0,41,7
332,5,-1.000000000000000,-1,0,37,7
319,6,-1.000000000000000,-1,0,31,7
329,6,-1.000000000000000,-1,0,27,7
315,8,-1.000000000000000,-1,0,25,7
326,9,-1.000000000000000,-1,0,40,7
329,10,-1.000000000000000,-1,0,55,7
342,10,-1.000000000000000,-1,0,58,7
323,14,-1.000000000000000,-1,0,34,7
328,14,-1.000000000000000,-1,0,33,7
326,15,-1.000000000000000,-1,0,21,7
342,15,-1.000000000000000,-1,0,45,7
321,17,-1.000000000000000,-1,0,25,7
328,20,-1.000000000000000,-1,0,80,7
332,20,-1.000000000000000,-1,0,51,7
328,23,-1.000000000000000,-1,0,40,7
342,27,-1.000000000000000,-1,0,20,7
333,28,-1.000000000000000,-1,0,38,7
324,29,-1.000000000000000,-1,0,34,7
315,30,-1.000000000000000,-1,0,45,7
319,30,-1.000000000000000,-1,0,34,7
343,30,-1.000000000000000,-1,0,48,7
343,32,-1.000000000000000,-1,0,59,7
334,33,-1.000000000000000,-1,0,51,7
326,34,-1.000000000000000,-1,0,32,7
356,6,-1.000000000000000,-1,0,69,7
366,6,-1.000000000000000,-1,0,94,7
373,6,-1.000000000000000,-1,0,75,7
350,7,-1.000000000000000,-1,0,46,7
354,8,-1.000000000000000,-1,0,26,7
357,8,-1.000000000000000,-1,0,34,7
348,10,-1.000000000000000,-1,0,22,7
372,13,-1.000000000000000,-1,0,33,7
366,14,-1.000000000000000,-1,0,37,7
374,14,-1.000000000000000,-1,0,24,7
344,30,-1.000000000000000,-1,0,40,7
350,30,-1.000000000000000,-1,0,82,7
363,30,-1.000000000000000,-1,0,46,7
370,30,-1.000000000000000,-1,0,60,7
350,32,-1.000000000000000,-1,0,54,7
361,32,-1.000000000000000,-1,0,56,7
367,32,-1.000000000000000,-1,0,40,7
372,32,-1.000000000000000,-1,0,27,7
344,33,-1.000000000000000,-1,0,39,7
403,3,-1.000000000000000,-1,0,37,7
386,5,-1.000000000000000,-1,0,76,7
391,6,-1.000000000000000,-1,0,43,7
395,9,-1.000000000000000,-1,0,24,7
375,14,-1.000000000000000,-1,0,23,7
387,17,-1.000000000000000,-1,0,30,7
393,17,-1.000000000000000,-1,0,21,7
389,18,-1.000000000000000,-1,0,23,7
