x,y,angle,class_id, octave,response,size
52,18,-1.000000000000000,-1,0,25,7
66,18,-1.000000000000000,-1,0,21,7
50,21,-1.000000000000000,-1,0,23,7
63,21,-1.000000000000000,-1,0,25,7
61,23,-1.000000000000000,-1,0,47,7
66,24,-1.000000000000000,-1,0,64,7
50,28,-1.000000000000000,-1,0,21,7
80,3,-1.000000000000000,-1,0,144,7
94,3,-1.000000000000000,-1,0,37,7
91,4,-1.000000000000000,-1,0,77,7
86,6,-1.000000000000000,-1,0,46,7
89,6,-1.000000000000000,-1,0,47,7
83,8,-1.000000000000000,-1,0,127,7
91,8,-1.000000000000000,-1,0,75,7
96,8,-1.000000000000000,-1,0,100,7
80,10,-1.000000000000000,-1,0,156,7
98,10,-1.000000000000000,-1,0,65,7
67,18,-1.000000000000000,-1,0,35,7
70,19,-1.000000000000000,-1,0,60,7
73,24,-1.000000000000000,-1,0,25,7
69,25,-1.000000000000000,-1,0,116,7
75,28,-1.000000000000000,-1,0,111,7
98,30,-1.000000000000000,-1,0,30,7
68,31,-1.000000000000000,-1,0,84,7
77,31,-1.000000000000000,-1,0,43,7
74,33,-1.000000000000000,-1,0,62,7
80,33,-1.000000000000000,-1,0,130,7
88,33,-1.000000000000000,-1,0,20,7
95,33,-1.000000000000000,-1,0,40,7
126,4,-1.000000000000000,-1,0,51,7
130,4,-1.000000000000000,-1,0,75,7
121,5,-1.000000000000000,-1,0,29,7
99,6,-1.000000000000000,-1,0,38,7
124,7,-1.000000000000000,-1,0,31,7
99,8,-1.000000000000000,-1,0,21,7
103,8,-1.000000000000000,-1,0,31,7
119,8,-1.000000000000000,-1,0,26,7
121,9,-1.000000000000000,-1,0,58,7
99,10,-1.000000000000000,-1,0,51,7
121,13,-1.000000000000000,-1,0,42,7
130,13,-1.000000000000000,-1,0,107,7
113,14,-1.000000000000000,-1,0,32,7
117,14,-1.000000000000000,-1,0,66,7
123,14,-1.000000000000000,-1,0,65,7
106,16,-1.000000000000000,-1,0,96,7
113,16,-1.000000000000000,-1,0,27,7
126,17,-1.000000000000000,-1,0,35,7
103,18,-1.000000000000000,-1,0,32,7
117,18,-1.000000000000000,-1,0,21,7
120,18,-1.000000000000000,-1,0,43,7
130,18,-1.000000000000000,-1,0,64,7
123,19,-1.000000000000000,-1,0,27,7
126,19,-1.000000000000000,-1,0,27,7
100,20,-1.000000000000000,-1,0,25,7
112,20,-1.000000000000000,-1,0,21,7
108,21,-1.000000000000000,-1,0,105,7
114,21,-1.000000000000000,-1,0,24,7
123,22,-1.000000000000000,-1,0,21,7
127,22,-1.000000000000000,-1,0,48,7
