x,y,angle,class_id, octave,response,size
236,11,-1.000000000000000,-1,0,121,7
252,12,-1.000000000000000,-1,0,34,7
227,14,-1.000000000000000,-1,0,29,7
244,14,-1.000000000000000,-1,0,27,7
236,15,-1.000000000000000,-1,0,32,7
233,16,-1.000000000000000,-1,0,25,7
238,16,-1.000000000000000,-1,0,20,7
253,18,-1.000000000000000,-1,0,20,7
251,19,-1.000000000000000,-1,0,32,7
240,21,-1.000000000000000,-1,0,53,7
239,33,-1.000000000000000,-1,0,21,7
234,35,-1.000000000000000,-1,0,20,7
278,3,-1.000000000000000,-1,0,23,7
280,3,-1.000000000000000,-1,0,21,7
260,4,-1.000000000000000,-1,0,115,7
285,4,-1.000000000000000,-1,0,20,7
287,4,-1.000000000000000,-1,0,37,7
290,5,-1.000000000000000,-1,0,90,7
273,6,-1.000000000000000,-1,0,60,7
280,6,-1.000000000000000,-1,0,37,7
268,7,-1.000000000000000,-1,0,34,7
280,8,-1.000000000000000,-1,0,26,7
286,8,-1.000000000000000,-1,0,48,7
282,10,-1.000000000000000,-1,0,35,7
278,11,-1.000000000000000,-1,0,46,7
287,11,-1.000000000000000,-1,0,98,7
274,17,-1.000000000000000,-1,0,60,7
286,19,-1.000000000000000,-1,0,67,7
290,19,-1.000000000000000,-1,0,50,7
273,21,-1.000000000000000,-1,0,25,7
271,24,-1.000000000000000,-1,0,37,7
260,28,-1.000000000000000,-1,0,38,7
292,3,-1.000000000000000,-1,0,80,7
301,4,-1.000000000000000,-1,0,78,7
291,5,-1.000000000000000,-1,0,93,7
295,5,-1.000000000000000,-1,0,49,7
315,5,-1.000000000000000,-1,0,25,7
298,6,-1.000000000000000,-1,0,57,7
304,7,-1.000000000000000,-1,0,67,7
292,9,-1.000000000000000,-1,0,32,7
298,9,-1.000000000000000,-1,0,45,7
294,12,-1.000000000000000,-1,0,88,7
295,17,-1.000000000000000,-1,0,39,7
291,19,-1.000000000000000,-1,0,46,7
346,7,-1.000000000000000,-1,0,8,7
329,28,-1.000000000000000,-1,0,9,7
326,29,-1.000000000000000,-1,0,8,7
335,38,-1.000000000000000,-1,0,7,7
357,32,-1.000000000000000,-1,0,8,7
401,9,-1.000000000000000,-1,0,41,7
402,12,-1.000000000000000,-1,0,84,7
404,15,-1.000000000000000,-1,0,42,7
410,15,-1.000000000000000,-1,0,51,7
401,16,-1.000000000000000,-1,0,60,7
399,18,-1.000000000000000,-1,0,40,7
406,18,-1.000000000000000,-1,0,31,7
401,19,-1.000000000000000,-1,0,29,7
407,21,-1.000000000000000,-1,0,85,7
410,21,-1.000000000000000,-1,0,76,7
402,23,-1.000000000000000,-1,0,96,7
409,24,-1.000000000000000,-1,0,73,7
389,32,-1.000000000000000,-1,0,63,7
416,34,-1.000000000000000,-1,0,71,7
416,36,-1.000000000000000,-1,0,21,7
424,3,-1.000000000000000,-1,0,135,7
435,3,-1.000000000000000,-1,0,80,7
421,4,-1.000000000000000,-1,0,26,7
438,4,-1.000000000000000,-1,0,64,7
436,5,-1.000000000000000,-1,0,75,7
449,14,-1.000000000000000,-1,0,61,7
430,16,-1.000000000000000,-1,0,37,7
434,30,-1.000000000000000,-1,0,80,7
450,30,-1.000000000000000,-1,0,53,7
444,32,-1.000000000000000,-1,0,77,7
446,34,-1.000000000000000,-1,0,77,7
449,39,-1.000000000000000,-1,0,57,7
474,4,-1.000000000000000,-1,0,22,7
477,4,-1.000000000000000,-1,0,27,7
474,6,-1.000000000000000,-1,0,42,7
