x,y,angle,class_id, octave,response,size
14,6,-1.000000000000000,-1,0,7,7
6,20,-1.000000000000000,-1,0,7,7
119,4,-1.000000000000000,-1,0,7,7
110,14,-1.000000000000000,-1,0,9,7
118,27,-1.000000000000000,-1,0,7,7
118,31,-1.000000000000000,-1,0,9,7
150,12,-1.000000000000000,-1,0,7,7
174,8,-1.000000000000000,-1,0,7,7
180,9,-1.000000000000000,-1,0,7,7
226,14,-1.000000000000000,-1,0,9,7
225,32,-1.000000000000000,-1,0,12,7
231,4,-1.000000000000000,-1,0,10,7
248,4,-1.000000000000000,-1,0,7,7
245,6,-1.000000000000000,-1,0,9,7
235,7,-1.000000000000000,-1,0,8,7
239,7,-1.000000000000000,-1,0,7,7
231,8,-1.000000000000000,-1,0,14,7
235,13,-1.000000000000000,-1,0,7,7
239,13,-1.000000000000000,-1,0,7,7
231,14,-1.000000000000000,-1,0,8,7
249,14,-1.000000000000000,-1,0,8,7
237,15,-1.000000000000000,-1,0,7,7
241,15,-1.000000000000000,-1,0,7,7
234,16,-1.000000000000000,-1,0,8,7
230,19,-1.000000000000000,-1,0,12,7
242,20,-1.000000000000000,-1,0,7,7
231,24,-1.000000000000000,-1,0,12,7
239,24,-1.000000000000000,-1,0,7,7
231,30,-1.000000000000000,-1,0,13,7
259,6,-1.000000000000000,-1,0,7,7
260,8,-1.000000000000000,-1,0,8,7
270,8,-1.000000000000000,-1,0,7,7
290,13,-1.000000000000000,-1,0,7,7
270,27,-1.000000000000000,-1,0,7,7
318,3,-1.000000000000000,-1,0,8,7
319,6,-1.000000000000000,-1,0,7,7
318,13,-1.000000000000000,-1,0,7,7
304,14,-1.000000000000000,-1,0,7,7
306,14,-1.000000000000000,-1,0,7,7
414,7,-1.000000000000000,-1,0,10,7
420,27,-1.000000000000000,-1,0,7,7
502,18,-1.000000000000000,-1,0,79,7
503,22,-1.000000000000000,-1,0,53,7
510,24,-1.000000000000000,-1,0,105,7
537,3,-1.000000000000000,-1,0,23,7
542,3,-1.000000000000000,-1,0,63,7
538,5,-1.000000000000000,-1,0,25,7
540,6,-1.000000000000000,-1,0,22,7
527,8,-1.000000000000000,-1,0,23,7
539,9,-1.000000000000000,-1,0,42,7
538,13,-1.000000000000000,-1,0,38,7
539,17,-1.000000000000000,-1,0,45,7
538,22,-1.000000000000000,-1,0,29,7
537,26,-1.000000000000000,-1,0,26,7
541,29,-1.000000000000000,-1,0,47,7
529,33,-1.000000000000000,-1,0,22,7
12,49,-1.000000000000000,-1,0,10,7
107,57,-1.000000000000000,-1,0,42,7
134,48,-1.000000000000000,-1,0,7,7
167,37,-1.000000000000000,-1,0,7,7
222,47,-1.000000000000000,-1,0,8,7
219,64,-1.000000000000000,-1,0,9,7
241,34,-1.000000000000000,-1,0,9,7
246,36,-1.000000000000000,-1,0,9,7
233,37,-1.000000000000000,-1,0,7,7
229,38,-1.000000000000000,-1,0,11,7
244,39,-1.000000000000000,-1,0,7,7
230,40,-1.000000000000000,-1,0,11,7
255,41,-1.000000000000000,-1,0,10,7
235,42,-1.000000000000000,-1,0,11,7
249,43,-1.000000000000000,-1,0,8,7
245,44,-1.000000000000000,-1,0,8,7
251,44,-1.000000000000000,-1,0,8,7
230,49,-1.000000000000000,-1,0,15,7
230,51,-1.000000000000000,-1,0,16,7
227,53,-1.000000000000000,-1,0,8,7
237,54,-1.000000000000000,-1,0,7,7
243,54,-1.000000000000000,-1,0,8,7
245,54,-1.000000000000000,-1,0,7,7
229,56,-1.000000000000000,-1,0,10,7
227,64,-1.000000000000000,-1,0,11,7
245,64,-1.000000000000000,-1,0,8,7
264,38,-1.000000000000000,-1,0,7,7
259,54,-1.000000000000000,-1,0,8,7
297,49,-1.000000000000000,-1,0,7,7
304,57,-1.000000000000000,-1,0,8,7
313,63,-1.000000000000000,-1,0,9,7
405,39,-1.000000000000000,-1,0,7,7
499,61,-1.000000000000000,-1,0,28,7
499,64,-1.000000000000000,-1,0,73,7
506,64,-1.000000000000000,-1,0,100,7
529,37,-1.000000000000000,-1,0,30,7
23,83,-1.000000000000000,-1,0,62,7
3,84,-1.000000000000000,-1,0,21,7
5,84,-1.000000000000000,-1,0,23,7
7,84,-1.000000000000000,-1,0,36,7
19,84,-1.000000000000000,-1,0,21,7
53,80,-1.000000000000000,-1,0,49,7
61,80,-1.000000000000000,-1,0,30,7
50,81,-1.000000000000000,-1,0,28,7
98,75,-1.000000000000000,-1,0,38,7
94,76,-1.000000000000000,-1,0,24,7
101,74,-1.000000000000000,-1,0,50,7
110,75,-1.000000000000000,-1,0,33,7
107,79,-1.000000000000000,-1,0,25,7
109,80,-1.000000000000000,-1,0,21,7
138,85,-1.000000000000000,-1,0,7,7
154,85,-1.000000000000000,-1,0,8,7
136,91,-1.000000000000000,-1,0,8,7
156,91,-1.000000000000000,-1,0,7,7
131,94,-1.000000000000000,-1,0,8,7
192,84,-1.000000000000000,-1,0,7,7
179,88,-1.000000000000000,-1,0,8,7
181,88,-1.000000000000000,-1,0,9,7
183,88,-1.000000000000000,-1,0,7,7
174,89,-1.000000000000000,-1,0,12,7
176,89,-1.000000000000000,-1,0,8,7
189,89,-1.000000000000000,-1,0,7,7
182,90,-1.000000000000000,-1,0,8,7
221,79,-1.000000000000000,-1,0,29,7
222,92,-1.000000000000000,-1,0,27,7
240,67,-1.000000000000000,-1,0,7,7
230,70,-1.000000000000000,-1,0,19,7
232,73,-1.000000000000000,-1,0,9,7
242,73,-1.000000000000000,-1,0,10,7
229,75,-1.000000000000000,-1,0,11,7
228,81,-1.000000000000000,-1,0,12,7
230,81,-1.000000000000000,-1,0,10,7
245,84,-1.000000000000000,-1,0,7,7
228,87,-1.000000000000000,-1,0,12,7
229,90,-1.000000000000000,-1,0,14,7
276,68,-1.000000000000000,-1,0,8,7
259,79,-1.000000000000000,-1,0,7,7
262,83,-1.000000000000000,-1,0,7,7
265,84,-1.000000000000000,-1,0,8,7
290,88,-1.000000000000000,-1,0,9,7
280,95,-1.000000000000000,-1,0,14,7
318,81,-1.000000000000000,-1,0,24,7
321,90,-1.000000000000000,-1,0,29,7
323,91,-1.000000000000000,-1,0,7,7
499,65,-1.000000000000000,-1,0,85,7
506,65,-1.000000000000000,-1,0,65,7
528,72,-1.000000000000000,-1,0,60,7
528,74,-1.000000000000000,-1,0,55,7
533,79,-1.000000000000000,-1,0,23,7
565,92,-1.000000000000000,-1,0,24,7
582,77,-1.000000000000000,-1,0,10,7
585,78,-1.000000000000000,-1,0,8,7
118,96,-1.000000000000000,-1,0,12,7
109,98,-1.000000000000000,-1,0,18,7
129,98,-1.000000000000000,-1,0,8,7
118,101,-1.000000000000000,-1,0,7,7
119,105,-1.000000000000000,-1,0,16,7
123,108,-1.000000000000000,-1,0,8,7
101,109,-1.000000000000000,-1,0,7,7
114,113,-1.000000000000000,-1,0,7,7
118,116,-1.000000000000000,-1,0,15,7
112,119,-1.000000000000000,-1,0,7,7
99,121,-1.000000000000000,-1,0,7,7
113,122,-1.000000000000000,-1,0,9,7
120,122,-1.000000000000000,-1,0,11,7
124,123,-1.000000000000000,-1,0,9,7
118,124,-1.000000000000000,-1,0,19,7
149,103,-1.000000000000000,-1,0,8,7
133,109,-1.000000000000000,-1,0,7,7
137,109,-1.000000000000000,-1,0,7,7
149,118,-1.000000000000000,-1,0,7,7
150,121,-1.000000000000000,-1,0,10,7
145,122,-1.000000000000000,-1,0,16,7
