x,y,angle,class_id, octave,response,size
8,9,-1.000000000000000,-1,0,7,7
88,6,-1.000000000000000,-1,0,7,7
88,10,-1.000000000000000,-1,0,8,7
95,20,-1.000000000000000,-1,0,7,7
94,28,-1.000000000000000,-1,0,10,7
96,22,-1.000000000000000,-1,0,7,7
188,13,-1.000000000000000,-1,0,9,7
188,23,-1.000000000000000,-1,0,7,7
188,29,-1.000000000000000,-1,0,10,7
193,3,-1.000000000000000,-1,0,8,7
210,4,-1.000000000000000,-1,0,9,7
213,4,-1.000000000000000,-1,0,7,7
190,9,-1.000000000000000,-1,0,8,7
189,13,-1.000000000000000,-1,0,9,7
193,13,-1.000000000000000,-1,0,7,7
206,13,-1.000000000000000,-1,0,8,7
199,14,-1.000000000000000,-1,0,7,7
196,17,-1.000000000000000,-1,0,7,7
190,22,-1.000000000000000,-1,0,15,7
202,27,-1.000000000000000,-1,0,8,7
217,29,-1.000000000000000,-1,0,7,7
189,30,-1.000000000000000,-1,0,12,7
208,31,-1.000000000000000,-1,0,8,7
189,32,-1.000000000000000,-1,0,8,7
205,33,-1.000000000000000,-1,0,8,7
222,4,-1.000000000000000,-1,0,9,7
346,20,-1.000000000000000,-1,0,7,7
436,4,-1.000000000000000,-1,0,21,7
415,11,-1.000000000000000,-1,0,85,7
416,16,-1.000000000000000,-1,0,56,7
421,16,-1.000000000000000,-1,0,94,7
421,18,-1.000000000000000,-1,0,92,7
435,18,-1.000000000000000,-1,0,34,7
445,12,-1.000000000000000,-1,0,49,7
437,18,-1.000000000000000,-1,0,20,7
448,22,-1.000000000000000,-1,0,47,7
438,28,-1.000000000000000,-1,0,33,7
15,64,-1.000000000000000,-1,0,27,7
42,64,-1.000000000000000,-1,0,33,7
48,64,-1.000000000000000,-1,0,26,7
86,44,-1.000000000000000,-1,0,40,7
90,46,-1.000000000000000,-1,0,20,7
81,58,-1.000000000000000,-1,0,72,7
89,58,-1.000000000000000,-1,0,36,7
76,59,-1.000000000000000,-1,0,23,7
87,63,-1.000000000000000,-1,0,22,7
97,36,-1.000000000000000,-1,0,7,7
96,47,-1.000000000000000,-1,0,8,7
98,48,-1.000000000000000,-1,0,9,7
100,49,-1.000000000000000,-1,0,7,7
102,49,-1.000000000000000,-1,0,7,7
