x,y,angle,class_id, octave,response,size
4,3,-1.000000000000000,-1,0,7,7
4,5,-1.000000000000000,-1,0,8,7
3,29,-1.000000000000000,-1,0,10,7
69,33,-1.000000000000000,-1,0,34,7
157,5,-1.000000000000000,-1,0,8,7
156,16,-1.000000000000000,-1,0,12,7
151,17,-1.000000000000000,-1,0,7,7
155,22,-1.000000000000000,-1,0,12,7
158,4,-1.000000000000000,-1,0,9,7
160,4,-1.000000000000000,-1,0,8,7
169,8,-1.000000000000000,-1,0,7,7
163,9,-1.000000000000000,-1,0,7,7
158,21,-1.000000000000000,-1,0,7,7
167,33,-1.000000000000000,-1,0,7,7
274,13,-1.000000000000000,-1,0,7,7
283,3,-1.000000000000000,-1,0,7,7
286,14,-1.000000000000000,-1,0,7,7
343,6,-1.000000000000000,-1,0,85,7
360,3,-1.000000000000000,-1,0,21,7
369,4,-1.000000000000000,-1,0,46,7
360,6,-1.000000000000000,-1,0,25,7
368,7,-1.000000000000000,-1,0,50,7
344,8,-1.000000000000000,-1,0,74,7
344,10,-1.000000000000000,-1,0,64,7
369,10,-1.000000000000000,-1,0,37,7
360,13,-1.000000000000000,-1,0,34,7
368,14,-1.000000000000000,-1,0,37,7
370,15,-1.000000000000000,-1,0,45,7
362,21,-1.000000000000000,-1,0,37,7
11,52,-1.000000000000000,-1,0,76,7
3,54,-1.000000000000000,-1,0,20,7
64,46,-1.000000000000000,-1,0,43,7
60,48,-1.000000000000000,-1,0,23,7
69,34,-1.000000000000000,-1,0,48,7
66,40,-1.000000000000000,-1,0,21,7
65,46,-1.000000000000000,-1,0,58,7
71,46,-1.000000000000000,-1,0,37,7
115,51,-1.000000000000000,-1,0,9,7
126,54,-1.000000000000000,-1,0,7,7
119,60,-1.000000000000000,-1,0,7,7
148,51,-1.000000000000000,-1,0,34,7
154,53,-1.000000000000000,-1,0,25,7
148,59,-1.000000000000000,-1,0,26,7
147,64,-1.000000000000000,-1,0,26,7
158,39,-1.000000000000000,-1,0,7,7
170,49,-1.000000000000000,-1,0,7,7
158,59,-1.000000000000000,-1,0,7,7
187,61,-1.000000000000000,-1,0,12,7
215,51,-1.000000000000000,-1,0,20,7
217,57,-1.000000000000000,-1,0,28,7
234,64,-1.000000000000000,-1,0,8,7
274,64,-1.000000000000000,-1,0,23,7
342,40,-1.000000000000000,-1,0,82,7
346,38,-1.000000000000000,-1,0,109,7
368,48,-1.000000000000000,-1,0,28,7
364,52,-1.000000000000000,-1,0,30,7
378,58,-1.000000000000000,-1,0,13,7
387,59,-1.000000000000000,-1,0,17,7
19,93,-1.000000000000000,-1,0,15,7
63,88,-1.000000000000000,-1,0,13,7
57,89,-1.000000000000000,-1,0,7,7
60,89,-1.000000000000000,-1,0,7,7
60,92,-1.000000000000000,-1,0,11,7
58,94,-1.000000000000000,-1,0,16,7
62,94,-1.000000000000000,-1,0,8,7
36,95,-1.000000000000000,-1,0,12,7
41,95,-1.000000000000000,-1,0,8,7
79,68,-1.000000000000000,-1,0,17,7
83,70,-1.000000000000000,-1,0,9,7
77,71,-1.000000000000000,-1,0,11,7
71,72,-1.000000000000000,-1,0,14,7
73,75,-1.000000000000000,-1,0,7,7
77,75,-1.000000000000000,-1,0,18,7
93,76,-1.000000000000000,-1,0,7,7
74,80,-1.000000000000000,-1,0,10,7
77,81,-1.000000000000000,-1,0,16,7
80,81,-1.000000000000000,-1,0,8,7
74,82,-1.000000000000000,-1,0,9,7
95,85,-1.000000000000000,-1,0,9,7
70,86,-1.000000000000000,-1,0,10,7
87,86,-1.000000000000000,-1,0,14,7
81,87,-1.000000000000000,-1,0,12,7
73,88,-1.000000000000000,-1,0,13,7
70,89,-1.000000000000000,-1,0,13,7
67,90,-1.000000000000000,-1,0,13,7
83,90,-1.000000000000000,-1,0,11,7
76,91,-1.000000000000000,-1,0,15,7
81,91,-1.000000000000000,-1,0,8,7
91,91,-1.000000000000000,-1,0,12,7
94,91,-1.000000000000000,-1,0,9,7
76,93,-1.000000000000000,-1,0,7,7
78,94,-1.000000000000000,-1,0,11,7
89,94,-1.000000000000000,-1,0,8,7
69,95,-1.000000000000000,-1,0,9,7
81,95,-1.000000000000000,-1,0,8,7
107,74,-1.000000000000000,-1,0,7,7
109,74,-1.000000000000000,-1,0,7,7
124,74,-1.000000000000000,-1,0,10,7
103,75,-1.000000000000000,-1,0,8,7
105,75,-1.000000000000000,-1,0,7,7
97,76,-1.000000000000000,-1,0,9,7
108,83,-1.000000000000000,-1,0,8,7
123,83,-1.000000000000000,-1,0,11,7
113,84,-1.000000000000000,-1,0,9,7
115,84,-1.000000000000000,-1,0,10,7
119,84,-1.000000000000000,-1,0,11,7
98,85,-1.000000000000000,-1,0,11,7
102,85,-1.000000000000000,-1,0,11,7
106,85,-1.000000000000000,-1,0,7,7
109,86,-1.000000000000000,-1,0,15,7
98,87,-1.000000000000000,-1,0,11,7
117,88,-1.000000000000000,-1,0,7,7
114,89,-1.000000000000000,-1,0,18,7
125,89,-1.000000000000000,-1,0,12,7
108,90,-1.000000000000000,-1,0,8,7
119,90,-1.000000000000000,-1,0,7,7
104,91,-1.000000000000000,-1,0,12,7
110,91,-1.000000000000000,-1,0,8,7
119,93,-1.000000000000000,-1,0,10,7
99,94,-1.000000000000000,-1,0,12,7
105,95,-1.000000000000000,-1,0,12,7
110,95,-1.000000000000000,-1,0,9,7
146,65,-1.000000000000000,-1,0,26,7
151,66,-1.000000000000000,-1,0,34,7
186,66,-1.000000000000000,-1,0,7,7
188,66,-1.000000000000000,-1,0,8,7
183,71,-1.000000000000000,-1,0,7,7
158,74,-1.000000000000000,-1,0,13,7
176,76,-1.000000000000000,-1,0,7,7
182,78,-1.000000000000000,-1,0,13,7
174,79,-1.000000000000000,-1,0,9,7
169,83,-1.000000000000000,-1,0,9,7
163,85,-1.000000000000000,-1,0,8,7
170,85,-1.000000000000000,-1,0,8,7
