x,y,angle,class_id, octave,response,size
33,11,-1.000000000000000,-1,0,36,7
31,17,-1.000000000000000,-1,0,25,7
28,20,-1.000000000000000,-1,0,23,7
31,20,-1.000000000000000,-1,0,50,7
34,20,-1.000000000000000,-1,0,23,7
35,13,-1.000000000000000,-1,0,31,7
35,19,-1.000000000000000,-1,0,27,7
40,33,-1.000000000000000,-1,0,24,7
84,19,-1.000000000000000,-1,0,20,7
84,24,-1.000000000000000,-1,0,27,7
80,31,-1.000000000000000,-1,0,30,7
119,25,-1.000000000000000,-1,0,30,7
116,28,-1.000000000000000,-1,0,21,7
154,30,-1.000000000000000,-1,0,58,7
193,15,-1.000000000000000,-1,0,128,7
191,18,-1.000000000000000,-1,0,71,7
203,4,-1.000000000000000,-1,0,67,7
203,20,-1.000000000000000,-1,0,86,7
207,22,-1.000000000000000,-1,0,37,7
204,24,-1.000000000000000,-1,0,37,7
3,47,-1.000000000000000,-1,0,22,7
48,37,-1.000000000000000,-1,0,22,7
74,36,-1.000000000000000,-1,0,8,7
71,37,-1.000000000000000,-1,0,8,7
98,38,-1.000000000000000,-1,0,8,7
91,41,-1.000000000000000,-1,0,7,7
68,42,-1.000000000000000,-1,0,7,7
72,43,-1.000000000000000,-1,0,9,7
90,43,-1.000000000000000,-1,0,8,7
79,44,-1.000000000000000,-1,0,10,7
84,44,-1.000000000000000,-1,0,7,7
97,44,-1.000000000000000,-1,0,9,7
94,45,-1.000000000000000,-1,0,8,7
92,46,-1.000000000000000,-1,0,7,7
74,47,-1.000000000000000,-1,0,7,7
70,49,-1.000000000000000,-1,0,7,7
73,49,-1.000000000000000,-1,0,9,7
86,49,-1.000000000000000,-1,0,13,7
95,50,-1.000000000000000,-1,0,7,7
80,51,-1.000000000000000,-1,0,8,7
78,53,-1.000000000000000,-1,0,8,7
76,54,-1.000000000000000,-1,0,8,7
84,54,-1.000000000000000,-1,0,12,7
97,56,-1.000000000000000,-1,0,12,7
90,57,-1.000000000000000,-1,0,8,7
76,58,-1.000000000000000,-1,0,9,7
88,61,-1.000000000000000,-1,0,7,7
97,61,-1.000000000000000,-1,0,12,7
86,62,-1.000000000000000,-1,0,8,7
82,63,-1.000000000000000,-1,0,12,7
70,65,-1.000000000000000,-1,0,8,7
73,65,-1.000000000000000,-1,0,10,7
89,66,-1.000000000000000,-1,0,11,7
76,67,-1.000000000000000,-1,0,8,7
