x,y,angle,class_id, octave,response,size
11,4,-1.000000000000000,-1,0,21,7
15,4,-1.000000000000000,-1,0,31,7
21,5,-1.000000000000000,-1,0,24,7
3,6,-1.000000000000000,-1,0,23,7
16,6,-1.000000000000000,-1,0,32,7
11,7,-1.000000000000000,-1,0,21,7
15,8,-1.000000000000000,-1,0,62,7
5,10,-1.000000000000000,-1,0,25,7
21,10,-1.000000000000000,-1,0,55,7
14,12,-1.000000000000000,-1,0,32,7
17,12,-1.000000000000000,-1,0,40,7
17,15,-1.000000000000000,-1,0,26,7
22,15,-1.000000000000000,-1,0,50,7
27,15,-1.000000000000000,-1,0,46,7
3,16,-1.000000000000000,-1,0,45,7
24,16,-1.000000000000000,-1,0,51,7
22,18,-1.000000000000000,-1,0,30,7
14,19,-1.000000000000000,-1,0,48,7
27,19,-1.000000000000000,-1,0,36,7
7,20,-1.000000000000000,-1,0,36,7
19,21,-1.000000000000000,-1,0,20,7
7,22,-1.000000000000000,-1,0,40,7
29,22,-1.000000000000000,-1,0,57,7
32,22,-1.000000000000000,-1,0,75,7
16,23,-1.000000000000000,-1,0,25,7
3,24,-1.000000000000000,-1,0,20,7
7,24,-1.000000000000000,-1,0,36,7
13,24,-1.000000000000000,-1,0,32,7
22,24,-1.000000000000000,-1,0,79,7
29,24,-1.000000000000000,-1,0,33,7
32,25,-1.000000000000000,-1,0,42,7
16,26,-1.000000000000000,-1,0,49,7
21,26,-1.000000000000000,-1,0,30,7
27,26,-1.000000000000000,-1,0,21,7
11,27,-1.000000000000000,-1,0,31,7
24,27,-1.000000000000000,-1,0,37,7
17,28,-1.000000000000000,-1,0,44,7
5,29,-1.000000000000000,-1,0,83,7
15,29,-1.000000000000000,-1,0,37,7
26,29,-1.000000000000000,-1,0,76,7
32,29,-1.000000000000000,-1,0,32,7
10,30,-1.000000000000000,-1,0,27,7
23,30,-1.000000000000000,-1,0,50,7
30,30,-1.000000000000000,-1,0,53,7
19,31,-1.000000000000000,-1,0,56,7
25,31,-1.000000000000000,-1,0,53,7
33,31,-1.000000000000000,-1,0,53,7
11,32,-1.000000000000000,-1,0,20,7
25,33,-1.000000000000000,-1,0,54,7
29,33,-1.000000000000000,-1,0,34,7
9,34,-1.000000000000000,-1,0,93,7
15,34,-1.000000000000000,-1,0,47,7
23,35,-1.000000000000000,-1,0,43,7
28,37,-1.000000000000000,-1,0,69,7
33,37,-1.000000000000000,-1,0,84,7
31,38,-1.000000000000000,-1,0,23,7
41,3,-1.000000000000000,-1,0,59,7
48,3,-1.000000000000000,-1,0,41,7
63,3,-1.000000000000000,-1,0,52,7
60,4,-1.000000000000000,-1,0,50,7
64,5,-1.000000000000000,-1,0,25,7
56,6,-1.000000000000000,-1,0,31,7
59,7,-1.000000000000000,-1,0,76,7
55,9,-1.000000000000000,-1,0,127,7
45,11,-1.000000000000000,-1,0,22,7
58,11,-1.000000000000000,-1,0,20,7
62,11,-1.000000000000000,-1,0,22,7
51,12,-1.000000000000000,-1,0,26,7
61,13,-1.000000000000000,-1,0,21,7
64,14,-1.000000000000000,-1,0,21,7
39,18,-1.000000000000000,-1,0,30,7
60,21,-1.000000000000000,-1,0,37,7
64,22,-1.000000000000000,-1,0,21,7
47,25,-1.000000000000000,-1,0,23,7
63,26,-1.000000000000000,-1,0,22,7
34,31,-1.000000000000000,-1,0,64,7
49,31,-1.000000000000000,-1,0,28,7
34,34,-1.000000000000000,-1,0,61,7
57,35,-1.000000000000000,-1,0,42,7
34,37,-1.000000000000000,-1,0,116,7
66,3,-1.000000000000000,-1,0,33,7
85,3,-1.000000000000000,-1,0,28,7
93,3,-1.000000000000000,-1,0,39,7
73,4,-1.000000000000000,-1,0,38,7
75,4,-1.000000000000000,-1,0,39,7
78,4,-1.000000000000000,-1,0,44,7
95,4,-1.000000000000000,-1,0,30,7
66,5,-1.000000000000000,-1,0,33,7
82,5,-1.000000000000000,-1,0,28,7
86,6,-1.000000000000000,-1,0,58,7
89,6,-1.000000000000000,-1,0,45,7
76,7,-1.000000000000000,-1,0,35,7
95,7,-1.000000000000000,-1,0,54,7
65,8,-1.000000000000000,-1,0,29,7
93,8,-1.000000000000000,-1,0,54,7
86,9,-1.000000000000000,-1,0,78,7
89,9,-1.000000000000000,-1,0,41,7
66,10,-1.000000000000000,-1,0,50,7
71,12,-1.000000000000000,-1,0,24,7
91,12,-1.000000000000000,-1,0,41,7
69,14,-1.000000000000000,-1,0,103,7
89,16,-1.000000000000000,-1,0,81,7
93,17,-1.000000000000000,-1,0,24,7
82,18,-1.000000000000000,-1,0,37,7
79,21,-1.000000000000000,-1,0,20,7
93,23,-1.000000000000000,-1,0,77,7
84,24,-1.000000000000000,-1,0,75,7
94,25,-1.000000000000000,-1,0,69,7
80,26,-1.000000000000000,-1,0,35,7
87,28,-1.000000000000000,-1,0,73,7
91,28,-1.000000000000000,-1,0,27,7
83,30,-1.000000000000000,-1,0,36,7
90,32,-1.000000000000000,-1,0,78,7
84,33,-1.000000000000000,-1,0,74,7
81,34,-1.000000000000000,-1,0,34,7
80,36,-1.000000000000000,-1,0,77,7
73,37,-1.000000000000000,-1,0,42,7
86,38,-1.000000000000000,-1,0,27,7
81,40,-1.000000000000000,-1,0,20,7
88,40,-1.000000000000000,-1,0,39,7
76,41,-1.000000000000000,-1,0,38,7
84,41,-1.000000000000000,-1,0,20,7
97,4,-1.000000000000000,-1,0,70,7
104,4,-1.000000000000000,-1,0,68,7
109,4,-1.000000000000000,-1,0,102,7
96,7,-1.000000000000000,-1,0,62,7
109,7,-1.000000000000000,-1,0,44,7
102,8,-1.000000000000000,-1,0,58,7
107,8,-1.000000000000000,-1,0,54,7
116,8,-1.000000000000000,-1,0,77,7
113,9,-1.000000000000000,-1,0,56,7
109,11,-1.000000000000000,-1,0,26,7
113,11,-1.000000000000000,-1,0,52,7
97,12,-1.000000000000000,-1,0,49,7
101,12,-1.000000000000000,-1,0,47,7
106,12,-1.000000000000000,-1,0,24,7
109,14,-1.000000000000000,-1,0,59,7
115,14,-1.000000000000000,-1,0,58,7
99,15,-1.000000000000000,-1,0,35,7
107,15,-1.000000000000000,-1,0,99,7
97,16,-1.000000000000000,-1,0,36,7
102,17,-1.000000000000000,-1,0,48,7
105,17,-1.000000000000000,-1,0,93,7
115,17,-1.000000000000000,-1,0,41,7
113,20,-1.000000000000000,-1,0,87,7
100,22,-1.000000000000000,-1,0,93,7
97,25,-1.000000000000000,-1,0,30,7
103,26,-1.000000000000000,-1,0,28,7
98,27,-1.000000000000000,-1,0,26,7
154,7,-1.000000000000000,-1,0,98,7
131,9,-1.000000000000000,-1,0,22,7
152,10,-1.000000000000000,-1,0,30,7
179,8,-1.000000000000000,-1,0,35,7
185,9,-1.000000000000000,-1,0,83,7
169,11,-1.000000000000000,-1,0,29,7
171,14,-1.000000000000000,-1,0,23,7
179,15,-1.000000000000000,-1,0,104,7
180,19,-1.000000000000000,-1,0,137,7
167,33,-1.000000000000000,-1,0,79,7
165,36,-1.000000000000000,-1,0,38,7
190,3,-1.000000000000000,-1,0,32,7
198,4,-1.000000000000000,-1,0,23,7
201,4,-1.000000000000000,-1,0,57,7
195,7,-1.000000000000000,-1,0,116,7
201,9,-1.000000000000000,-1,0,23,7
194,10,-1.000000000000000,-1,0,23,7
207,13,-1.000000000000000,-1,0,21,7
197,15,-1.000000000000000,-1,0,41,7
220,3,-1.000000000000000,-1,0,26,7
225,3,-1.000000000000000,-1,0,22,7
240,3,-1.000000000000000,-1,0,75,7
246,3,-1.000000000000000,-1,0,46,7
250,3,-1.000000000000000,-1,0,44,7
231,4,-1.000000000000000,-1,0,26,7
235,4,-1.000000000000000,-1,0,64,7
247,5,-1.000000000000000,-1,0,23,7
229,6,-1.000000000000000,-1,0,32,7
232,6,-1.000000000000000,-1,0,29,7
237,7,-1.000000000000000,-1,0,87,7
242,8,-1.000000000000000,-1,0,92,7
239,9,-1.000000000000000,-1,0,37,7
226,11,-1.000000000000000,-1,0,42,7
243,12,-1.000000000000000,-1,0,31,7
237,13,-1.000000000000000,-1,0,60,7
225,15,-1.000000000000000,-1,0,25,7
223,18,-1.000000000000000,-1,0,24,7
251,3,-1.000000000000000,-1,0,53,7
295,3,-1.000000000000000,-1,0,7,7
289,19,-1.000000000000000,-1,0,7,7
283,22,-1.000000000000000,-1,0,8,7
333,7,-1.000000000000000,-1,0,54,7
332,10,-1.000000000000000,-1,0,34,7
339,10,-1.000000000000000,-1,0,38,7
330,12,-1.000000000000000,-1,0,28,7
332,14,-1.000000000000000,-1,0,30,7
336,15,-1.000000000000000,-1,0,72,7
339,15,-1.000000000000000,-1,0,63,7
333,16,-1.000000000000000,-1,0,81,7
338,18,-1.000000000000000,-1,0,69,7
322,24,-1.000000000000000,-1,0,57,7
343,26,-1.000000000000000,-1,0,26,7
335,34,-1.000000000000000,-1,0,45,7
361,3,-1.000000000000000,-1,0,22,7
372,9,-1.000000000000000,-1,0,60,7
359,22,-1.000000000000000,-1,0,66,7
374,22,-1.000000000000000,-1,0,78,7
368,24,-1.000000000000000,-1,0,78,7
344,26,-1.000000000000000,-1,0,55,7
369,26,-1.000000000000000,-1,0,74,7
370,32,-1.000000000000000,-1,0,57,7
373,32,-1.000000000000000,-1,0,126,7
371,36,-1.000000000000000,-1,0,46,7
359,41,-1.000000000000000,-1,0,21,7
392,3,-1.000000000000000,-1,0,26,7
403,3,-1.000000000000000,-1,0,26,7
405,3,-1.000000000000000,-1,0,21,7
401,4,-1.000000000000000,-1,0,22,7
402,6,-1.000000000000000,-1,0,34,7
394,7,-1.000000000000000,-1,0,28,7
381,8,-1.000000000000000,-1,0,86,7
400,8,-1.000000000000000,-1,0,39,7
378,10,-1.000000000000000,-1,0,69,7
386,10,-1.000000000000000,-1,0,117,7
395,11,-1.000000000000000,-1,0,115,7
376,12,-1.000000000000000,-1,0,25,7
385,14,-1.000000000000000,-1,0,25,7
390,14,-1.000000000000000,-1,0,46,7
376,15,-1.000000000000000,-1,0,149,7
393,15,-1.000000000000000,-1,0,23,7
385,18,-1.000000000000000,-1,0,22,7
394,18,-1.000000000000000,-1,0,38,7
381,20,-1.000000000000000,-1,0,58,7
375,22,-1.000000000000000,-1,0,43,7
379,22,-1.000000000000000,-1,0,124,7
387,22,-1.000000000000000,-1,0,106,7
405,23,-1.000000000000000,-1,0,23,7
375,25,-1.000000000000000,-1,0,29,7
382,25,-1.000000000000000,-1,0,40,7
389,25,-1.000000000000000,-1,0,30,7
402,25,-1.000000000000000,-1,0,62,7
391,26,-1.000000000000000,-1,0,66,7
396,27,-1.000000000000000,-1,0,46,7
378,28,-1.000000000000000,-1,0,32,7
400,28,-1.000000000000000,-1,0,40,7
390,29,-1.000000000000000,-1,0,50,7
383,30,-1.000000000000000,-1,0,33,7
385,30,-1.000000000000000,-1,0,31,7
393,30,-1.000000000000000,-1,0,39,7
379,31,-1.000000000000000,-1,0,69,7
398,31,-1.000000000000000,-1,0,48,7
383,32,-1.000000000000000,-1,0,20,7
403,32,-1.000000000000000,-1,0,80,7
386,34,-1.000000000000000,-1,0,27,7
396,34,-1.000000000000000,-1,0,67,7
403,36,-1.000000000000000,-1,0,43,7
394,38,-1.000000000000000,-1,0,107,7
403,40,-1.000000000000000,-1,0,26,7
397,41,-1.000000000000000,-1,0,54,7
399,41,-1.000000000000000,-1,0,35,7
406,3,-1.000000000000000,-1,0,20,7
409,3,-1.000000000000000,-1,0,29,7
412,3,-1.000000000000000,-1,0,35,7
420,3,-1.000000000000000,-1,0,44,7
422,3,-1.000000000000000,-1,0,22,7
427,3,-1.000000000000000,-1,0,20,7
436,3,-1.000000000000000,-1,0,28,7
434,4,-1.000000000000000,-1,0,24,7
408,5,-1.000000000000000,-1,0,49,7
415,5,-1.000000000000000,-1,0,23,7
423,5,-1.000000000000000,-1,0,41,7
431,5,-1.000000000000000,-1,0,27,7
434,6,-1.000000000000000,-1,0,21,7
429,7,-1.000000000000000,-1,0,82,7
409,8,-1.000000000000000,-1,0,50,7
413,8,-1.000000000000000,-1,0,45,7
424,8,-1.000000000000000,-1,0,65,7
421,9,-1.000000000000000,-1,0,49,7
420,11,-1.000000000000000,-1,0,49,7
