x,y,angle,class_id, octave,response,size
6,3,-1.000000000000000,-1,0,21,7
10,4,-1.000000000000000,-1,0,45,7
14,5,-1.000000000000000,-1,0,54,7
9,7,-1.000000000000000,-1,0,24,7
11,10,-1.000000000000000,-1,0,25,7
16,10,-1.000000000000000,-1,0,50,7
20,10,-1.000000000000000,-1,0,39,7
8,12,-1.000000000000000,-1,0,56,7
15,12,-1.000000000000000,-1,0,32,7
30,12,-1.000000000000000,-1,0,25,7
33,12,-1.000000000000000,-1,0,24,7
13,13,-1.000000000000000,-1,0,33,7
19,13,-1.000000000000000,-1,0,34,7
5,14,-1.000000000000000,-1,0,33,7
24,15,-1.000000000000000,-1,0,68,7
12,16,-1.000000000000000,-1,0,30,7
3,17,-1.000000000000000,-1,0,39,7
16,17,-1.000000000000000,-1,0,57,7
24,18,-1.000000000000000,-1,0,33,7
7,20,-1.000000000000000,-1,0,20,7
25,20,-1.000000000000000,-1,0,38,7
12,21,-1.000000000000000,-1,0,36,7
19,21,-1.000000000000000,-1,0,68,7
6,22,-1.000000000000000,-1,0,22,7
10,22,-1.000000000000000,-1,0,36,7
13,23,-1.000000000000000,-1,0,40,7
22,23,-1.000000000000000,-1,0,52,7
25,23,-1.000000000000000,-1,0,45,7
10,25,-1.000000000000000,-1,0,33,7
18,25,-1.000000000000000,-1,0,39,7
5,26,-1.000000000000000,-1,0,74,7
16,26,-1.000000000000000,-1,0,38,7
21,28,-1.000000000000000,-1,0,58,7
25,28,-1.000000000000000,-1,0,112,7
10,33,-1.000000000000000,-1,0,61,7
56,3,-1.000000000000000,-1,0,92,7
66,3,-1.000000000000000,-1,0,38,7
44,4,-1.000000000000000,-1,0,101,7
48,4,-1.000000000000000,-1,0,43,7
52,4,-1.000000000000000,-1,0,22,7
53,6,-1.000000000000000,-1,0,53,7
39,7,-1.000000000000000,-1,0,27,7
40,9,-1.000000000000000,-1,0,24,7
55,9,-1.000000000000000,-1,0,103,7
61,12,-1.000000000000000,-1,0,43,7
66,12,-1.000000000000000,-1,0,24,7
47,14,-1.000000000000000,-1,0,31,7
66,17,-1.000000000000000,-1,0,56,7
37,18,-1.000000000000000,-1,0,21,7
43,18,-1.000000000000000,-1,0,23,7
66,19,-1.000000000000000,-1,0,60,7
66,22,-1.000000000000000,-1,0,36,7
38,23,-1.000000000000000,-1,0,27,7
65,25,-1.000000000000000,-1,0,36,7
44,26,-1.000000000000000,-1,0,37,7
58,28,-1.000000000000000,-1,0,43,7
64,28,-1.000000000000000,-1,0,75,7
60,32,-1.000000000000000,-1,0,31,7
45,33,-1.000000000000000,-1,0,84,7
68,3,-1.000000000000000,-1,0,50,7
77,3,-1.000000000000000,-1,0,45,7
82,3,-1.000000000000000,-1,0,52,7
88,3,-1.000000000000000,-1,0,58,7
91,4,-1.000000000000000,-1,0,71,7
94,4,-1.000000000000000,-1,0,76,7
70,5,-1.000000000000000,-1,0,69,7
78,5,-1.000000000000000,-1,0,22,7
86,5,-1.000000000000000,-1,0,43,7
89,6,-1.000000000000000,-1,0,36,7
78,7,-1.000000000000000,-1,0,36,7
81,7,-1.000000000000000,-1,0,30,7
73,8,-1.000000000000000,-1,0,44,7
87,9,-1.000000000000000,-1,0,86,7
93,9,-1.000000000000000,-1,0,61,7
71,10,-1.000000000000000,-1,0,53,7
74,11,-1.000000000000000,-1,0,37,7
78,11,-1.000000000000000,-1,0,31,7
84,11,-1.000000000000000,-1,0,87,7
91,12,-1.000000000000000,-1,0,76,7
80,13,-1.000000000000000,-1,0,25,7
76,14,-1.000000000000000,-1,0,21,7
91,14,-1.000000000000000,-1,0,69,7
80,16,-1.000000000000000,-1,0,83,7
69,20,-1.000000000000000,-1,0,73,7
74,20,-1.000000000000000,-1,0,38,7
78,20,-1.000000000000000,-1,0,24,7
67,22,-1.000000000000000,-1,0,31,7
72,24,-1.000000000000000,-1,0,81,7
67,25,-1.000000000000000,-1,0,36,7
69,28,-1.000000000000000,-1,0,30,7
70,31,-1.000000000000000,-1,0,33,7
125,3,-1.000000000000000,-1,0,75,7
160,3,-1.000000000000000,-1,0,113,7
147,4,-1.000000000000000,-1,0,27,7
151,5,-1.000000000000000,-1,0,78,7
138,6,-1.000000000000000,-1,0,20,7
161,9,-1.000000000000000,-1,0,23,7
146,10,-1.000000000000000,-1,0,95,7
147,13,-1.000000000000000,-1,0,109,7
136,25,-1.000000000000000,-1,0,52,7
135,27,-1.000000000000000,-1,0,32,7
194,4,-1.000000000000000,-1,0,43,7
165,5,-1.000000000000000,-1,0,24,7
191,5,-1.000000000000000,-1,0,21,7
185,7,-1.000000000000000,-1,0,29,7
194,8,-1.000000000000000,-1,0,63,7
185,9,-1.000000000000000,-1,0,21,7
183,12,-1.000000000000000,-1,0,21,7
176,14,-1.000000000000000,-1,0,25,7
195,3,-1.000000000000000,-1,0,63,7
199,4,-1.000000000000000,-1,0,110,7
195,8,-1.000000000000000,-1,0,68,7
238,12,-1.000000000000000,-1,0,7,7
256,14,-1.000000000000000,-1,0,7,7
233,15,-1.000000000000000,-1,0,7,7
274,3,-1.000000000000000,-1,0,63,7
280,6,-1.000000000000000,-1,0,36,7
278,10,-1.000000000000000,-1,0,86,7
275,11,-1.000000000000000,-1,0,60,7
279,12,-1.000000000000000,-1,0,63,7
266,17,-1.000000000000000,-1,0,46,7
284,19,-1.000000000000000,-1,0,49,7
276,26,-1.000000000000000,-1,0,35,7
315,4,-1.000000000000000,-1,0,58,7
308,5,-1.000000000000000,-1,0,33,7
312,5,-1.000000000000000,-1,0,53,7
319,5,-1.000000000000000,-1,0,103,7
322,9,-1.000000000000000,-1,0,26,7
311,10,-1.000000000000000,-1,0,133,7
318,12,-1.000000000000000,-1,0,25,7
297,16,-1.000000000000000,-1,0,59,7
309,16,-1.000000000000000,-1,0,75,7
314,16,-1.000000000000000,-1,0,86,7
319,16,-1.000000000000000,-1,0,100,7
322,16,-1.000000000000000,-1,0,24,7
304,18,-1.000000000000000,-1,0,75,7
315,18,-1.000000000000000,-1,0,40,7
321,18,-1.000000000000000,-1,0,39,7
318,20,-1.000000000000000,-1,0,40,7
314,22,-1.000000000000000,-1,0,65,7
306,24,-1.000000000000000,-1,0,53,7
308,24,-1.000000000000000,-1,0,101,7
307,27,-1.000000000000000,-1,0,37,7
296,33,-1.000000000000000,-1,0,38,7
326,3,-1.000000000000000,-1,0,31,7
331,4,-1.000000000000000,-1,0,25,7
339,4,-1.000000000000000,-1,0,46,7
341,4,-1.000000000000000,-1,0,39,7
327,6,-1.000000000000000,-1,0,108,7
348,6,-1.000000000000000,-1,0,34,7
351,6,-1.000000000000000,-1,0,62,7
353,8,-1.000000000000000,-1,0,39,7
323,9,-1.000000000000000,-1,0,25,7
350,9,-1.000000000000000,-1,0,69,7
326,10,-1.000000000000000,-1,0,22,7
345,10,-1.000000000000000,-1,0,41,7
354,11,-1.000000000000000,-1,0,60,7
326,12,-1.000000000000000,-1,0,31,7
344,13,-1.000000000000000,-1,0,48,7
347,13,-1.000000000000000,-1,0,53,7
342,15,-1.000000000000000,-1,0,32,7
346,16,-1.000000000000000,-1,0,36,7
351,16,-1.000000000000000,-1,0,30,7
354,16,-1.000000000000000,-1,0,42,7
